,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,V
10,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.014868668047192335,0.014913397640097026,0.014576829870045271,0.014011327083779168,0.01404977516418171,0.014734231303264789,0.014592545871423779,0.014250084582475786,0.014367150072695622,0.014863433976275209,0.020926106127758727,0.02128530645648325,0.019883349195960544,0.018221550183700554,0.018847292428726715,0.020683607462960704,0.021150882508768773,0.018675969124568693,0.018856232290919515,0.02175432824005699,0.9464397989050612,0.9380091434436602,0.9409880286609885,0.9535949207432157,0.9481534590642187,0.9474319920397357,0.9429809170754762,0.938249667768528,0.9499755464921991,0.9526041216404172,24.137066678448324,24.189526765119744,24.314273094834153,24.225102489423783,24.188246049732086,24.05650947295482,24.007042471872754,24.332710874695987,24.18881356083052,23.97419393622366,195.0
11,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.013572650874420944,0.014358641736747169,0.013724963003286073,0.013827728418435381,0.014111433160626907,0.014857679322515027,0.014486108534970787,0.013818168281331866,0.013379331700571262,0.014556784291019254,0.016957552069763734,0.01987819005077244,0.01898603141280771,0.01882573988039559,0.019995506137760157,0.020550455952569473,0.019566994463143493,0.018157531196472267,0.01761552486399534,0.02038312951015365,0.9395842559710149,0.9511399412754948,0.9439387899696488,0.9508595746068862,0.9475332099006696,0.9309810224045153,0.9406796563533302,0.9411947677413713,0.9543838464678017,0.9451565107640945,24.387267952615638,24.155993252076758,24.27479589217683,24.26308333980831,24.098421084868303,24.300745928669553,24.392722138783267,24.158421381671594,24.160822717510847,24.11406330548099,209.0
12,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.01358503964065716,0.013029186291216632,0.012981921266987495,0.013449397025896204,0.01378299878080158,0.013310455265062027,0.013053178010807853,0.014040021063871144,0.012884297172215176,0.013189042810493268,0.018384178254633395,0.016898623422670497,0.01677229246972957,0.01796744568955021,0.018456777511172626,0.01803951723585647,0.017941025788525675,0.020123152262164035,0.017046612366705044,0.017047208869520603,0.9346888605290034,0.9295783645821457,0.9569414435690838,0.9446667193320808,0.9354572845626291,0.9533756836592719,0.9613811249319999,0.9488462997589494,0.9535834632680226,0.9538344181143935,24.333627618090016,24.337312674940694,24.1668391718495,24.203289749234333,24.190856781064188,24.149744967758956,24.14730275435325,24.253325599257938,24.014690607235604,24.131203355221274,223.0
13,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.013094949480972451,0.012917375741819281,0.011379186858351709,0.013012008795881824,0.011809821563748324,0.012764520048884398,0.012458963177037763,0.0124501421505272,0.013233083808057655,0.012059495552697141,0.017509857677277398,0.01656384326689898,0.014205070114063903,0.017490763572066977,0.015006463374734127,0.016966156873150458,0.016314829827700085,0.016462066216256597,0.018797157606975957,0.015387282369550967,0.961707312557103,0.9614451826448979,0.9619224046652282,0.956971942058575,0.9641795230099078,0.9600409948120903,0.9493305082350257,0.9573844501298374,0.9517134513629883,0.9619241990387813,24.084560018443266,24.16203642819208,24.025647015966214,24.168197032769704,23.989036375852255,24.109423857079115,24.197827391293526,24.11132504422187,24.02794878108244,24.13572453302296,239.0
14,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.011451989366015658,0.011571844627410677,0.012352026365262114,0.011049193189742734,0.01202068864666983,0.012250146530506267,0.011143172445744698,0.010724115513344845,0.011372173412721676,0.011529300429561351,0.014923751227413086,0.014761703016460688,0.01630994372034256,0.013647086439904182,0.016020330166795282,0.01584064995809395,0.014173479327655045,0.012993787788541667,0.01417301028970903,0.015057320431233721,0.9663183462352886,0.9634375143044723,0.943908403016667,0.9698712384815065,0.9526236453554489,0.9464015573844248,0.9663018666908714,0.9732892363809723,0.9656371040619962,0.9582985856305033,24.07265539037695,24.055559253127715,24.306948759644662,24.043768559295643,24.140567560972723,24.23973371490548,24.000225779227122,23.98651492647637,24.029833845340022,24.090922964947556,256.0
15,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.011466207624142077,0.011028284524825516,0.011235103903789234,0.010678392228165468,0.011259666069888707,0.0112812418085384,0.010824916275008922,0.01120535850561133,0.011465958954161914,0.010771072258900283,0.015433871268061996,0.013817099601029,0.014345843020116902,0.013602817667349248,0.015116596174084751,0.014887202293724646,0.013697668531728237,0.014711839130792038,0.014795892009602442,0.013735022802624876,0.9675759778760721,0.9688628438645198,0.9641582977156734,0.976323485547001,0.9654577306124921,0.9714996570258905,0.9720672650279265,0.969711822989048,0.945979232665597,0.9721088231845377,23.896419194887596,24.04812509640561,24.09492746231774,24.017306790876976,24.053128768232913,23.86789123502385,23.945385432943212,23.98666475315248,24.205044835344186,23.994160942335547,273.0
16,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.010375145723239054,0.011060215071514223,0.010482591946905595,0.01043756062411938,0.010101132736486385,0.01077089269512932,0.010210285441775824,0.011137005308427428,0.010655751714394368,0.009853820393029622,0.013414924005659936,0.014792605179541129,0.01316611074028292,0.013617536885151249,0.012809815819069908,0.014682058073967438,0.012884020425191408,0.014822237555458521,0.013333386039897453,0.012515484501174037,0.9737672987410183,0.9722545408720131,0.9678347797389025,0.9677319170777672,0.9673539229833529,0.9679852908554823,0.9731613991329838,0.9705707908716027,0.964903057537792,0.9752780830418851,23.907710684482737,23.982566803308554,24.031536971493797,24.016169679897313,24.081263357177765,23.882501104904918,24.048416277382486,23.961933169549905,24.102591437078836,23.984626490794568,292.0
17,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.009747534987357698,0.009902862541220303,0.009920522083759487,0.00989915970850852,0.009924244379150293,0.010008801438271764,0.010158457097948936,0.010268059609501945,0.010473518675619076,0.01000795790347131,0.012490302282126525,0.012603470055736,0.012533387567292706,0.012205275109910712,0.011963878603438623,0.012925268257161438,0.013028957297985793,0.013321655774872758,0.013712202522744826,0.013040036711167055,0.9703300946122668,0.9750028131603945,0.9781631655939057,0.9808980047283913,0.9743389903213451,0.9754075735921579,0.9778149086834975,0.9735674514525984,0.9739294368813961,0.9773068252751939,23.979410851921102,23.980107251240828,23.92647243975457,23.910438788787246,24.016814525772194,23.952252739793675,23.85074701880864,23.9109227412938,23.820018449685165,23.96793936268277,313.0
18,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.009085686071080401,0.009177632298871696,0.009282122154558925,0.00926207150528957,0.00926309414481663,0.009334461247958892,0.008825456100285178,0.009307353743182478,0.008972995552109841,0.008966958984823803,0.011571115977054779,0.011361973864345327,0.011761745924801467,0.012139663525312623,0.011665768592673416,0.011884114680663629,0.010918295938384693,0.011637504467405867,0.011135491697826756,0.011293000451221565,0.9797990549899728,0.9705167317978237,0.9793507948060209,0.9772326540255283,0.9711809436238346,0.9786832922469717,0.9834492298112787,0.9780049335631985,0.9793912248387754,0.9797627538843008,23.896902783424753,24.040400352071316,23.947840747251878,23.826515335531678,24.027366594675666,23.931284504112327,23.933225817625072,23.939058300238443,23.92761313101685,23.9126159974009,334.0
19,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.008363440995634575,0.008930243611696476,0.008798191873473638,0.00887735704081627,0.008467537375124179,0.009072911658364324,0.008345730434115461,0.009111213251793204,0.009199121354136253,0.00921770326706639,0.010368075560688979,0.011082552340628014,0.01109769515497993,0.011232864746004479,0.01062643040574938,0.011247194346299989,0.01044683660215624,0.011906035089446522,0.011799645510139544,0.011960290165432675,0.984635680074629,0.9806718048491088,0.9827229664965201,0.9749427382972964,0.9836094017387426,0.9772824967458177,0.9834625036480634,0.9780638997682195,0.9792426027789253,0.9763277141498157,23.88477570466953,23.898770870122974,23.89274116206898,24.02840093881542,23.920635188222846,24.01808705832213,23.938137644570666,23.881569517016217,23.999366847450553,23.964118388182936,358.0
20,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.00788001725211629,0.008610424066395117,0.008782538914442473,0.007871160330332305,0.008274324731722515,0.008541984856097695,0.008387925394804707,0.008865172919262365,0.008110667919038361,0.008336603037423451,0.010062899142049877,0.010943633477347512,0.011536557086520063,0.009781272844209377,0.0105846953414173,0.01075632410095195,0.010600378299904603,0.011245579630848608,0.009787121087572738,0.010350549473024502,0.9784916449057284,0.9814920212345335,0.9801384232675966,0.9758358861304174,0.9829560887142489,0.9693845374136192,0.9788701990404424,0.9818726484105078,0.9870912461021584,0.9746146875182332,23.98455702156019,23.824289837614565,23.892567173689603,24.046056461906492,23.846375616644487,24.035003928034637,23.963352237885513,23.88399262211768,23.86290278942595,24.036816100838287,383.0
21,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.007521976126350749,0.007513223234750788,0.007921975513162982,0.007966159052750887,0.007335970657171398,0.007495555633640016,0.007693516763003672,0.008256963054362965,0.007510926826829856,0.00758681799634453,0.009499519127742767,0.008918746280782751,0.009906459969110175,0.010003155925186453,0.009087448383624307,0.008946228869362095,0.009433079433997894,0.010357075893725613,0.00939618341328127,0.009577432095707649,0.9855773714425813,0.9879901490874009,0.9839452377851836,0.9848315439530542,0.9865645106413026,0.9874536821278278,0.9876134062698506,0.983865179664339,0.9862367840970941,0.9850219809141767,23.85644882135453,23.844143349351818,23.85795171687421,23.89621701779399,23.85538250425835,23.85934900352531,23.897541047077322,23.908485852538675,23.92688913796837,23.81083611681952,409.0
22,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.007358139995178314,0.006936441611241628,0.007143491357172405,0.007710972277760408,0.007675246287293547,0.006946122701877666,0.007461763372978547,0.007360407231087995,0.00742068785299943,0.007111056427803852,0.008961687730896107,0.008365921060655666,0.008973219895628586,0.010165476595442358,0.009632397662279654,0.008408132570247128,0.009304101280775207,0.00914063574574361,0.009332642990855525,0.008640831524390989,0.9852934423386904,0.9882931898570405,0.9873224881097479,0.9792878860873448,0.9827964153553256,0.9886938235058965,0.9858253956113534,0.9887797530492906,0.9827617954378539,0.9885071218068122,23.9644975087425,23.883874929934905,23.853077689960713,23.920170226284757,23.922201301439063,23.879189243998756,23.850104971808705,23.847358301299693,23.89656861818606,23.788945014524632,438.0
23,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.006382732264207158,0.006521480922117018,0.007388009993012812,0.0072683627995127065,0.007053017667989714,0.006490913605656123,0.0063233018038424404,0.006495118944579659,0.00696134159623929,0.006879099450664006,0.007611307376085889,0.008108783272863502,0.009404421689724291,0.009163657221063716,0.008818369679254456,0.007907575066691831,0.0077828490737547424,0.00798477784844241,0.008819047889297053,0.008353294813123878,0.9913876136447682,0.9893466452066421,0.9850875101484863,0.9880007390427505,0.9823939460231624,0.9909315100142893,0.9898072438080296,0.9896810765925566,0.9846599371947766,0.9903963957864741,23.86800135145975,23.840694382755878,23.82973765295751,23.831296249359422,23.916995374995434,23.820959465306107,23.787333145098682,23.897182100945614,23.87244664151285,23.84641793464575,468.0
24,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.0066520695526122164,0.006650529124656801,0.0063363260942301824,0.00641729382150924,0.006581735072839656,0.0062868712936106075,0.006436588629804785,0.006459619387629401,0.006525953358042846,0.006389860408834158,0.008129960884765178,0.00830259216755202,0.007857291499144459,0.008021771292174296,0.008292405185941123,0.007767699673576863,0.007837547432415054,0.0077443899429943345,0.008124676339547136,0.007776124742872225,0.9916521505206367,0.9880541511883913,0.9906466366578413,0.9855415529555294,0.988085981319396,0.9905811581802421,0.990993163318086,0.9874740042635736,0.9900222284652918,0.9914287095829635,23.845986773322476,23.838614826760242,23.793176605843456,23.85297749176783,23.767710651628228,23.819328257425745,23.78617027333698,23.891099818486367,23.8524926254155,23.803513446900364,501.0
