,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
0,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,23.69999994,0.01274388648905056,0.013710777009571462,0.01262231846304429,0.013221132236273858,0.013394375011179571,0.01276768476100476,0.01310899848792757,0.012387239893120405,0.012464245785959838,0.012996043575142613,0.017124721091624644,0.01934495793390405,0.016840339946209815,0.01808941450939805,0.01766684804943221,0.0166877393443426,0.018065851563813386,0.0165790785249304,0.015938343143675367,0.017220013832303004,0.9552687684738249,0.9484546765955014,0.9602614410864251,0.94118743032942,0.946208950066342,0.9598561695205609,0.954275031894592,0.9557831214811302,0.9682874361138963,0.9488600421697599,23.761826835653753,24.175078493958857,24.109558588792932,24.22735992302668,24.247288726554892,24.09640786730253,24.10371800193782,23.97864513212864,24.02125956294864,24.16489416062869
1,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,23.990271736445592,0.012428376173327704,0.013268102128814574,0.013346043865424928,0.0135409170740175,0.012987581561316519,0.012751857680926681,0.013035323467528892,0.013798188134159561,0.013536538064246262,0.013766414549251982,0.016192154217404952,0.018451720644332915,0.016856779372924378,0.01844202286528555,0.018149783592531842,0.017145793730329425,0.017754096572185456,0.019218953516297828,0.01891167764522759,0.019530041624380545,0.9657197222275266,0.9565275777872829,0.9500580552960388,0.9493207379142221,0.9538421158269759,0.9685039674617367,0.9603309832349584,0.9444599119227424,0.9574511342379811,0.9542198052099281,24.235499994765647,24.24960031236988,24.54228873182128,24.52218807294732,24.46524880134252,24.20959568360531,24.345765003479247,24.504319447598125,24.16265475119989,24.19557486113355
2,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,24.35568050496369,0.012372918582456816,0.013293478082784915,0.012862696795111761,0.013307737723818658,0.01333239172824574,0.013355805198780102,0.013360478929520525,0.013465112588513461,0.012774639871836913,0.0139467453470008,0.015875212219461813,0.01755577040187982,0.017026964142499722,0.01861288057603876,0.018623559258079833,0.018353767254590904,0.018497460787486614,0.018092806155977744,0.017252870469657622,0.019121184739506376,0.9557180372830587,0.9669673158137531,0.9658166182080707,0.9580756755620398,0.9518941372769784,0.9557134201630345,0.9620760038077766,0.9502106900265868,0.9646870774595767,0.9375595732097676,24.88137571620682,24.645655940724744,24.59820748797876,24.67932059875303,24.70413139835938,24.87080256206381,24.702649192843502,24.854733078087932,24.614358789058805,25.073988647518565
3,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,24.714389900590135,0.013114935451483678,0.01273504970460082,0.014077594169255914,0.013445820443975354,0.013175550827851268,0.014194144350788918,0.013804452113279408,0.01313267100394877,0.013657798388752695,0.014007407948516848,0.01749070193634247,0.016648825830948927,0.020596060065353434,0.018573861706666854,0.018121745286480938,0.020733525361957935,0.02006927705270665,0.016984190006836267,0.019397796270229153,0.018762014649173226,0.9651763141440763,0.9609880905005084,0.9454452082322808,0.9621183393349414,0.9620773192067184,0.9513852870173077,0.9565117516860282,0.9628603817267721,0.9632773535927103,0.9537954664845134,25.00233083556125,25.268328042810946,25.27169553070007,25.163759531183576,24.87643392862544,25.18388436067786,24.954180232324312,25.11980022225555,24.9946189885642,25.324120569543144
4,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,24.98970771125875,0.012625648222537977,0.013700892539800558,0.014401415924322425,0.014459385968345728,0.013852131989432026,0.013983801119988426,0.013776418936890522,0.01441653909985674,0.01426212171568797,0.01335627937639372,0.01702251843524851,0.0202079684608571,0.019842791018630776,0.02017829062614062,0.01909762689769879,0.017730494525329293,0.019607671405639862,0.020762391543456573,0.02116497354470212,0.018072068070667704,0.9654896742156873,0.950177019590326,0.9393833280894792,0.9388493894588013,0.9599715273366438,0.9332137961806107,0.9424455671387563,0.9348989754827267,0.9585721108581596,0.961635216423081,25.097108868382875,25.465968544469973,25.584946682127473,25.665569311139883,25.334592078430653,25.678601647231982,25.58284101953248,25.641694263961664,25.119807008868502,25.40908464268495
5,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,25.312749471945263,0.0140930847267553,0.013413375075415068,0.014958771091577061,0.013370172760549748,0.014985174516101152,0.015104950056177957,0.014681918003863315,0.014450285837908083,0.014094006529139946,0.013572829609940662,0.020110032918658278,0.01876936738822919,0.02199644076213421,0.018234944743347893,0.021938882371744007,0.02225406328704725,0.02205742753048895,0.01976299319467347,0.01979536373231436,0.01850117112147858,0.9638246134194632,0.9651969122419657,0.9378446538257793,0.962926337486423,0.9547980909574028,0.9561666182750993,0.950167903376071,0.9619236022548996,0.9472807759207387,0.9596461495403045,25.630224801383,25.668218155429322,26.040820460022374,25.815202940524948,25.789877366677693,25.69611323802669,25.826059522212034,25.722061538746626,25.919803381866465,25.790730738452687
6,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,25.60877587082422,0.013939842499433697,0.015682967692649763,0.014682168009114038,0.016312378256728488,0.015256258423454572,0.013815400665273314,0.014771422785434307,0.01470486814783234,0.01444495136728774,0.014883504174589834,0.020000455957094692,0.023568141394649994,0.02146335150476242,0.02455459157772672,0.022577316419089243,0.019476713329094245,0.02076398351796204,0.021780552929737997,0.021445445242512327,0.02232728472668239,0.9600095116786864,0.9305114174251393,0.9459931541044229,0.9305341181230293,0.9453150561794254,0.9485695202317674,0.9602890921623828,0.9548733471414846,0.9564579588379759,0.9470936008284699,26.02337170746125,26.494025676223842,26.26002875838539,26.370747802529554,26.306909631303476,26.222311025508443,26.09675307240871,25.968151812461116,26.094511675574246,26.139239294924938
7,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,25.87814981964174,0.01505993910085679,0.014360229129040336,0.01640130702683673,0.01478477030953984,0.015300239398452042,0.015262952543342312,0.014685407825677732,0.0153147103085991,0.0149064185773633,0.014865347864004175,0.023039620651950976,0.019444007343320118,0.027295430689427858,0.021644679156145163,0.022926337025255747,0.02395652016462652,0.021581506945461994,0.022385296575021606,0.021128944427376478,0.021507794695269332,0.953213966046394,0.9499347672771317,0.9496663731482569,0.9489264449969124,0.9510266466714745,0.9562538218439142,0.9603775450680078,0.951001869455702,0.9529381589453897,0.9611028312556047,26.542953037638483,26.66514083215392,26.2517231745253,26.53205032503053,26.421422818610676,26.28121951063578,26.40947552888245,26.5876103417621,26.466119051111832,26.343980707250637
8,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,26.076973562992983,0.015115182752053258,0.01571269328703906,0.015331504629672255,0.016096090474454483,0.01621034045937697,0.015090796587459376,0.015810373028514402,0.015567267730501655,0.015411756999250903,0.016480254082521517,0.022079500067874458,0.024399304575966035,0.02269935858662106,0.024898110257503415,0.024397936681965132,0.023145668041195062,0.023717220409273487,0.023348087791206427,0.02470090731431023,0.02638167506847465,0.9601212116606541,0.9527864642687163,0.9518588455784767,0.9492325218560773,0.9407510411289947,0.94881221641162,0.9493506275563439,0.960756077778392,0.9472508015021321,0.9463264379899542,26.69951749035108,26.827939624047673,26.904957601863106,26.85410293064033,26.850021280062695,26.66088489473272,26.79668999255239,26.604955363092017,26.640773594705877,26.783102356183765
9,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,26.30962115829051,0.01621497574502251,0.016101950069242754,0.016434754000371532,0.016514631898773446,0.01596692086765339,0.015275009750527202,0.015531296679492934,0.016936725576564005,0.016061770039090595,0.015930272606469842,0.025828739785362837,0.024064496771620092,0.024962771793911178,0.02758886987930629,0.024199249421795868,0.022726710808249555,0.02219720250454686,0.026464920045977856,0.02369467306573201,0.023390668356084228,0.9541481405234166,0.9385014962562787,0.9444560785757697,0.9521608390907315,0.9609193443183953,0.9554330900713053,0.9440507388311611,0.947422750361445,0.9428486137945093,0.9435815502056961,26.900622129750364,27.10784340786656,27.210653342979896,26.97939349415107,26.52418355439966,26.944825197229505,27.120022279199052,27.11910980939334,27.201580597657184,27.215124646479506
