,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
10,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,28.182518195701377,0.008870983667757848,0.008560643761129194,0.008992776350398524,0.008918580210780513,0.009059337005726142,0.00944647192859227,0.009054598941268699,0.008390478290152714,0.00825108338561753,0.009163052667958027,0.012062847368481044,0.01112619190954757,0.012024745433651406,0.011757763750584077,0.012382039453774777,0.012924873619427497,0.012358359471905734,0.010550176006829982,0.010516976555131946,0.012484284566631122,0.9728978231228426,0.9711111475754993,0.9648582965277382,0.9764282073116832,0.9720298158955564,0.9679410616151317,0.9704382383880333,0.983226760993813,0.9764504819653531,0.9694656323399155,28.570368889119123,28.691567168265898,28.703919191032313,28.594298571093642,28.573617169510975,28.59074624149116,28.620065064826303,28.39325423476525,28.50432823115626,28.651256886512673
11,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,28.88229571136859,0.008108986578577504,0.008884014860058409,0.008319386009616458,0.008500248000602673,0.008726310241019553,0.00817189963254239,0.008311615231350933,0.00803648441510485,0.008173065483844333,0.008181210545443518,0.010753359755666946,0.012375093999153354,0.010784302198987314,0.011226786048460275,0.011352641759186871,0.010876425453168373,0.010607234173536206,0.010268714368035005,0.010320849076454367,0.010644987956961453,0.9768240491467077,0.968527685269327,0.9700010674955978,0.9754180309618007,0.9608913357758082,0.9768721859561741,0.9778902282916203,0.9749533729516581,0.9654849683828726,0.9721120687208377,29.23476991229815,29.266638962209154,29.35854463365677,29.221072096997876,29.396220040591082,29.172269645976055,29.333594417521976,29.252057629880326,29.422103479770016,29.3281105284355
12,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,30.00033704321223,0.007619907680496141,0.007544563016718575,0.007923652870553521,0.007144697005240452,0.008126370034591712,0.007859249662790946,0.0075248062366850554,0.007219032183734875,0.007454783706715595,0.007634659865368931,0.0102186449108273,0.009921970435796092,0.01088318151394997,0.00935200430596681,0.010732786654041846,0.010643456152196308,0.009573818144428925,0.0094386103718957,0.009606379649450577,0.009947730163725466,0.9804584465997458,0.9768896938850078,0.9775223000306802,0.9819163394914294,0.9675616331608855,0.9767640891500695,0.9635068895126764,0.9833097818309212,0.9779677367807178,0.9802553027534009,30.262647702669806,30.424691927354907,30.2660518515441,30.29870994067304,30.576167819106473,30.291124696033457,30.571945774568235,30.278375600850442,30.324382955785676,30.21668844382569
13,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,30.729765792629642,0.007091146232282686,0.006946401745668851,0.007160278576951562,0.007265365536333279,0.0076049597212428655,0.007654056779339724,0.007445441298949751,0.007447680851120131,0.0076424297389403595,0.006719577415821298,0.009389928231846834,0.009505529319237488,0.009467581532139127,0.009740840897416607,0.010226830043814904,0.01061266703181658,0.009981316844922839,0.010439018089117628,0.01086107902533235,0.008521291723298675,0.9761501703207429,0.9803037552627787,0.9740565197666962,0.979489571074922,0.9660536609023924,0.9709358797844688,0.9793544788379822,0.9760086145392829,0.9755474637858462,0.9860981383472857,31.169857171764672,31.019725321238603,31.155369812617604,31.085479598101077,31.246320417461405,31.156622233411166,31.056462410645317,30.98177804609744,31.02863809526096,30.96825824699053
14,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,31.760265928930828,0.006400821810310653,0.006728523061763969,0.006340802968349157,0.006613885021313104,0.0063881923667274965,0.006664175105078662,0.0067546862480416525,0.006396861898151807,0.006741186822727396,0.006650404011941502,0.00847794028205128,0.009284427617851738,0.008414056623368714,0.008818393700559814,0.008331438645744328,0.008825344876942446,0.009185643209724259,0.008543104121085717,0.009409358984043143,0.008865590558015281,0.9841286593956416,0.9756044661725528,0.9817350017562883,0.975599640719421,0.9795884536347765,0.9748652373519657,0.9713969123408824,0.9806064169928713,0.9763422390429998,0.974840169878697,32.038330476881455,32.13950611877332,32.03958004792224,32.06234980323529,32.14581717227937,32.18751099117244,32.07751348073543,32.12609432039659,32.07036023682245,32.216729344920374
15,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,33.500251347315995,0.005868505905169963,0.00531147119006703,0.005721718348414617,0.005873660567079719,0.005782163509296501,0.005418956295783595,0.006076036938497564,0.005474376552372817,0.0059539537979214074,0.005957817862799475,0.008333785583422643,0.007085039752756576,0.007938740960533895,0.007890180410605505,0.008142937244397191,0.007202697084901604,0.00862894603174475,0.007302319902182401,0.008146918206015829,0.008265266997094187,0.9778321280533026,0.9852311944445993,0.97860197192523,0.9796382449362812,0.9804708842033786,0.9857755291039402,0.9771039577485463,0.9788780270649654,0.9752802370237125,0.9610354044385299,33.77669836054389,33.827310115218836,33.79762445231899,33.81642659200163,33.785369856087144,33.70692362926687,33.8677758862799,33.87182035307518,33.90129155535328,34.1089976701478
16,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,34.71265895947928,0.0053424430831277014,0.005264250697599504,0.005221567370537805,0.005393980549611266,0.005030714473443387,0.005023892506478944,0.005015322269221301,0.005270296782520445,0.005128646981279239,0.005121066430650467,0.0077412287502213835,0.007314373038340346,0.007581378039622168,0.00760064535443394,0.006805832918293612,0.00684864955592439,0.007064079199462972,0.007383455578493689,0.007174929454896663,0.007021833856206668,0.9796814086015058,0.9786873893000274,0.9801335635392192,0.9783164415420231,0.9808808181753036,0.9829205174040652,0.9808126585215646,0.9807260189282037,0.9774630760436963,0.9759631639568599,34.89509858406468,35.06203735757858,34.956046571004016,34.96677530141535,35.00015656059732,34.94479142762278,34.99226130779573,34.91369597398923,35.018496120395724,35.09870826634096
17,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,36.56739812795343,0.00459347125542009,0.004261549153586008,0.004675439435628981,0.004659652978431961,0.0042922322165597215,0.004591104118141676,0.0045665339634268776,0.004458025067496374,0.004502613431543123,0.004625452702085475,0.0068131993515602104,0.006034280103515106,0.006908184836530825,0.006702094487363615,0.00592301421189408,0.006459589835945514,0.006498877143285746,0.006604055433860036,0.006863592224060126,0.0064788444319172295,0.9700658889128704,0.9840130464983944,0.9729568119605837,0.9788198790668171,0.985035947511938,0.9796111003902253,0.9753712297854336,0.9804943035115821,0.9771680367196713,0.9745317253778288,37.04674498005388,36.73453189380301,36.912500706244245,36.797631930011065,36.83920130991862,36.77779608695781,36.8877502792552,36.764556171912076,36.832383822689835,36.947611524356525
18,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,40.30326782371444,0.0032586307584547836,0.003333687674559771,0.003226392784447807,0.0033281237730584667,0.0034251436499335153,0.003184507061834596,0.003294962297933024,0.0032107828560239415,0.003389141178261834,0.0033722999400132014,0.004708318108171742,0.005319325703581512,0.004775103728157837,0.005220998152261778,0.005325894380049326,0.005034810665689358,0.005070767619142152,0.0048788518483861825,0.00533650606128277,0.0053051195348833334,0.9834874385682457,0.9825655274673639,0.9839974697724093,0.9789681749506964,0.9755849217162961,0.9807963623579334,0.9825827543224206,0.9826780362072137,0.9808059061845548,0.9799696873660642,40.53303125185044,40.38816591221172,40.62908764029393,40.578622321889775,40.542226142970605,40.437343132777634,40.526638886037645,40.389525925454365,40.445259901399076,40.66606368847685
19,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,46.21588918548248,0.002087658776830592,0.002204742705307794,0.0021743868200092553,0.0022527396079365936,0.0022711704700086877,0.0021986392288437795,0.002218094492843159,0.002196631863137899,0.002362878803494395,0.0022072598058227033,0.0033312509725470876,0.0036785705796725304,0.003714078593236504,0.003937271976946679,0.003727908216280438,0.0035197321353038803,0.0036873281192070922,0.003718730089944957,0.004139760952010121,0.003662060300311759,0.989924291697199,0.9886056059637242,0.9863535743876691,0.9835513577861279,0.984949590502835,0.9872361362647416,0.9841104400710333,0.9871174188768411,0.9837542500758378,0.986623926755804,46.24862356919378,46.092646744148205,46.28678838039284,46.3992983441705,46.43793757351783,46.29191498229602,46.49417904870002,46.30066787852873,46.2905694748263,46.37243393246702
